,n_samples,simulation,criterion,average,error
803,70,ellipse,friedman_mse,0.07337745602257363,0.0003256935197837917
804,70,diamond,mae,0.059557106189928544,8.141061904299503e-05
805,70,diamond,mse,0.05938450988697127,4.6011917399894296e-05
806,70,diamond,friedman_mse,0.05880434760978932,5.712294011463792e-05
807,70,log,mae,0.2961887898101747,0.000623895993365514
808,70,log,mse,0.2930422431772871,0.0006923268059483024
809,70,log,friedman_mse,0.2936308951082818,0.0005400476047085297
810,70,quadratic,mae,3.4327265528220336,0.047932825789236466
811,70,quadratic,mse,3.2105694088865797,0.02362926957706293
812,70,quadratic,friedman_mse,3.464571837165527,0.03471156272685184
813,70,w_shape,mae,4.162142069419331,0.03417122910340096
814,70,w_shape,mse,4.295291761837684,0.0635280705901007
815,70,w_shape,friedman_mse,4.864497260068521,0.07713968936286536
816,70,two_parabolas,mae,0.043909235772807254,0.000505677978638059
817,70,two_parabolas,mse,0.04172043702950017,0.00024798798272303513
818,70,two_parabolas,friedman_mse,0.04251648925475027,0.00019553660161617577
819,70,fourth_root,mae,0.19715690081917053,0.0010338476420706198
820,70,fourth_root,mse,0.19050769342016477,0.000874999708542315
821,70,fourth_root,friedman_mse,0.2011324245210524,0.0010127762252862022
822,70,multi_indept,mae,0.1118581894025645,0.0005444148860253946
823,70,multi_indept,mse,0.11096796165630025,0.0005150156920776755
824,70,multi_indept,friedman_mse,0.11055750463554692,0.0005076907075285083
825,70,bernoulli,mae,1.672149303648298,0.007100384030555406
826,70,bernoulli,mse,1.694998752669418,0.009251843968207564
827,70,bernoulli,friedman_mse,1.7027466915165903,0.009149054941969442
828,70,square,mae,0.05930523517139783,6.097197270007765e-05
829,70,square,mse,0.059946203023053125,3.6689848958471875e-05
830,70,square,friedman_mse,0.05922129127232421,8.430301452509118e-05
831,70,linear,mae,0.8038004843761465,0.005521454754089414
832,70,linear,mse,0.8309500643426025,0.0038128592440023947
833,70,linear,friedman_mse,0.8124579736050015,0.003964664067931126
834,70,exponential,mae,188.2888459706953,2.174020994958834
835,70,exponential,mse,188.8259587268663,2.8400073445176743
836,70,exponential,friedman_mse,168.9167779365608,1.3800132099315519
837,70,cubic,mae,156.67448221742205,0.8950831171309899
838,70,cubic,mse,144.7019138241956,2.0035812241898765
839,70,cubic,friedman_mse,159.69440069967726,1.3667866137449713
840,75,joint_normal,mae,0.108370982055398,9.135236603829575e-05
841,75,joint_normal,mse,0.10799112425049132,0.00020050409394187316
842,75,joint_normal,friedman_mse,0.10715010661396726,0.00023526299705523614
843,75,sine_4pi,mae,0.07096103077232555,0.00011737878789566184
844,75,sine_4pi,mse,0.07063184283779234,6.0176944206495604e-05
845,75,sine_4pi,friedman_mse,0.07146196258373115,8.015229224366948e-05
846,75,sine_16pi,mae,0.07032005648473263,5.3090868018979036e-05
847,75,sine_16pi,mse,0.07054173331769294,9.364420081486463e-05
848,75,sine_16pi,friedman_mse,0.07102687620599749,8.57291357247122e-05
849,75,multi_noise,mae,0.10453784064767566,0.00028858425780111947
850,75,multi_noise,mse,0.10296192941653452,0.00020945962554503935
851,75,multi_noise,friedman_mse,0.10244511700303942,8.892594546605807e-05
852,75,step,mae,0.5667485455546128,0.004159092590108111
853,75,step,mse,0.5702839195505189,0.0024426195384735657
854,75,step,friedman_mse,0.5686815178608512,0.0019902975525870046
855,75,spiral,mae,5.309114807541755,0.08354289184168047
856,75,spiral,mse,5.390801265879131,0.057129332032246405
857,75,spiral,friedman_mse,5.168516428530287,0.0517875333995444
858,75,circle,mae,0.07316616748920746,0.00031262216124421864
859,75,circle,mse,0.0727423377966462,0.0003199373821763362
860,75,circle,friedman_mse,0.07561736823731008,0.00029659705729594637
861,75,ellipse,mae,0.07300846404663007,0.00028715013061656993
862,75,ellipse,mse,0.07391031886450608,0.0002945635881541831
863,75,ellipse,friedman_mse,0.07449890015541542,0.0003365695566653743
864,75,diamond,mae,0.05924393550261995,7.895516651486734e-05
865,75,diamond,mse,0.05893261718455041,0.00011245169072035805
866,75,diamond,friedman_mse,0.0590997698485052,5.5190551843541687e-05
867,75,log,mae,0.29302001502259156,0.0005936850230810351
868,75,log,mse,0.3027189479697622,0.0005679031384154729
869,75,log,friedman_mse,0.2982349936975114,0.00048649011407510604
870,75,quadratic,mae,3.3544617223231357,0.028752786831962703
871,75,quadratic,mse,3.3976852044635626,0.026669807787234767
872,75,quadratic,friedman_mse,3.522601877626682,0.031330576291779856
873,75,w_shape,mae,4.5535658350056005,0.19141323232468274
874,75,w_shape,mse,3.5541688190799747,0.12976921956171827
875,75,w_shape,friedman_mse,5.207074085223658,0.02850286184309647
876,75,two_parabolas,mae,0.0434454680292093,0.0004637500098748339
877,75,two_parabolas,mse,0.04341779111708806,0.0003295300415503022
878,75,two_parabolas,friedman_mse,0.04136292672639065,0.00025281870762046594
879,75,fourth_root,mae,0.18439873088428613,0.0007622132758585796
880,75,fourth_root,mse,0.20043344528401635,0.00075906626346112
881,75,fourth_root,friedman_mse,0.19400990903377566,0.00041586712687181903
882,75,multi_indept,mae,0.11140430166355393,0.0006556527912568143
883,75,multi_indept,mse,0.11082548848225884,0.0004382177657590872
884,75,multi_indept,friedman_mse,0.1113244284479897,0.0006939075715406749
885,75,bernoulli,mae,1.6664282860998114,0.004880518359751795
886,75,bernoulli,mse,1.7027365154268863,0.008583480016862419
887,75,bernoulli,friedman_mse,1.6739937932858726,0.004959215448802128
888,75,square,mae,0.0591541828854517,5.027921425897805e-05
889,75,square,mse,0.05922616621259631,7.897434485836984e-05
890,75,square,friedman_mse,0.058905477264157347,7.564999025159763e-05
891,75,linear,mae,0.8301894803245224,0.003742538280441206
892,75,linear,mse,0.8495952279732407,0.002774241543253747
893,75,linear,friedman_mse,0.8410614195464982,0.006265931785026834
894,75,exponential,mae,189.02203639768248,1.618649081436614
895,75,exponential,mse,172.12372567195774,2.2627329281600943
896,75,exponential,friedman_mse,186.97462815885348,2.8723886547785185
897,75,cubic,mae,147.81103346792858,3.1279994582889548
898,75,cubic,mse,154.36769312843774,1.660736860989494
899,75,cubic,friedman_mse,159.6738787297263,2.0755518474899484
900,80,joint_normal,mae,0.10918555557299096,0.0001584961510338257
901,80,joint_normal,mse,0.10731451059167692,0.00014498031627733314
902,80,joint_normal,friedman_mse,0.10635454109304047,0.0001495458797352226
903,80,sine_4pi,mae,0.07053540290850459,8.320116756033806e-05
904,80,sine_4pi,mse,0.07103737353680974,8.306683303486462e-05
905,80,sine_4pi,friedman_mse,0.07084516252823088,7.028256591370045e-05
906,80,sine_16pi,mae,0.0710273946267258,6.64493287372853e-05
907,80,sine_16pi,mse,0.07097073490619896,0.0001354885727503311
908,80,sine_16pi,friedman_mse,0.0712199379232765,8.71940224200084e-05
909,80,multi_noise,mae,0.10422705934896566,0.00037541911578998566
910,80,multi_noise,mse,0.1018130033095856,0.00021496250865237214
911,80,multi_noise,friedman_mse,0.10199113504498061,0.00010522456748488837
912,80,step,mae,0.5724289090493224,0.005602678686150996
913,80,step,mse,0.5681549889902048,0.002613068800092765
914,80,step,friedman_mse,0.5718288063732506,0.0036054875085556443
915,80,spiral,mae,5.380472605188183,0.04609846317047539
916,80,spiral,mse,5.078083013019358,0.05671607075097114
917,80,spiral,friedman_mse,5.337680275674842,0.07695470497957763
918,80,circle,mae,0.07253000311606693,0.00029344482797251067
919,80,circle,mse,0.07375532041831348,0.0004601287608561932
920,80,circle,friedman_mse,0.07541547558252518,0.00042654435349981937
921,80,ellipse,mae,0.07363729709743634,0.0005149089620267417
922,80,ellipse,mse,0.07313047095645202,0.0001529952605843712
923,80,ellipse,friedman_mse,0.07366207379203431,0.0003040402066624897
924,80,diamond,mae,0.05902687453263672,9.176149097565235e-05
925,80,diamond,mse,0.05980589017573797,5.733747605451333e-05
926,80,diamond,friedman_mse,0.05923946691501865,5.3186991031953674e-05
927,80,log,mae,0.29520364738149585,0.0005449186271178567
928,80,log,mse,0.2901484599767229,0.00029877723905990026
929,80,log,friedman_mse,0.29439644766801054,0.0003311967372618363
930,80,quadratic,mae,3.532746621473995,0.01705400917940873
931,80,quadratic,mse,3.42767233351024,0.02989008738318461
932,80,quadratic,friedman_mse,3.2251296371850557,0.017589226389776846
933,80,w_shape,mae,5.118376787074484,0.05818896525167506
934,80,w_shape,mse,3.2597625118374234,0.12852074347134804
935,80,w_shape,friedman_mse,3.2191673837765933,0.0306065869109331
936,80,two_parabolas,mae,0.043023835949232286,0.00030300446841585125
937,80,two_parabolas,mse,0.04251979617359582,0.00032622193454903806
938,80,two_parabolas,friedman_mse,0.043202808289734905,0.0002090071129536341
939,80,fourth_root,mae,0.19136465013925819,0.0006986107039842373
940,80,fourth_root,mse,0.19566922097238176,0.0006642850840772333
941,80,fourth_root,friedman_mse,0.1964759983996515,0.0004904191478031543
942,80,multi_indept,mae,0.10988163872711457,0.00046054967039159715
943,80,multi_indept,mse,0.10976418975013338,0.0002748216218847023
944,80,multi_indept,friedman_mse,0.11092859750297956,0.0005865872960462481
945,80,bernoulli,mae,1.6947915541779104,0.0046129291236426066
946,80,bernoulli,mse,1.680302283751902,0.009590250381030337
947,80,bernoulli,friedman_mse,1.6772870412119005,0.004286789377890551
948,80,square,mae,0.05948059584994442,8.050210205427281e-05
949,80,square,mse,0.05950408112210313,3.275580514769083e-05
950,80,square,friedman_mse,0.05897991568062205,6.499473118799242e-05
951,80,linear,mae,0.8217228540791014,0.00376193391978722
952,80,linear,mse,0.831399191548958,0.0020807576014192546
953,80,linear,friedman_mse,0.8378570159484596,0.00423559014511753
954,80,exponential,mae,184.49398595108156,2.8326516137869744
955,80,exponential,mse,198.290031104842,1.6723393242027684
956,80,exponential,friedman_mse,202.27906339990525,1.2768538471323432
957,80,cubic,mae,183.20142216952186,1.600283484359858
958,80,cubic,mse,149.83222118087082,1.5257758050430332
959,80,cubic,friedman_mse,145.45723214450723,1.2551116359722898
960,85,joint_normal,mae,0.10766451893115236,0.00017914336087487766
961,85,joint_normal,mse,0.10874987997500678,0.00014014160401741894
962,85,joint_normal,friedman_mse,0.10914235897222566,0.0002197625052498419
963,85,sine_4pi,mae,0.07065215129212306,8.69101874631579e-05
964,85,sine_4pi,mse,0.07065651407053539,6.757214495695315e-05
965,85,sine_4pi,friedman_mse,0.07094884608666976,7.60786344353246e-05
966,85,sine_16pi,mae,0.071025762420976,3.9075680211944545e-05
967,85,sine_16pi,mse,0.07064689203614319,0.00010078925869239605
968,85,sine_16pi,friedman_mse,0.07083240031840185,0.00011299944610345355
969,85,multi_noise,mae,0.10382739805975252,0.00031649169176730253
970,85,multi_noise,mse,0.1051982749532463,0.00030327310276105564
971,85,multi_noise,friedman_mse,0.10100577980069662,0.0001208163525827857
972,85,step,mae,0.5718316039312279,0.005932338033518053
973,85,step,mse,0.5705940277854161,0.0026717083601276964
974,85,step,friedman_mse,0.5732756360260808,0.0026417936878633244
975,85,spiral,mae,5.13181558670592,0.029892273696373275
976,85,spiral,mse,5.2400462841426645,0.03700404189211307
977,85,spiral,friedman_mse,5.237397358939079,0.05452993753718129
978,85,circle,mae,0.0725904320596526,0.00028518294779083776
979,85,circle,mse,0.0736691486555486,0.00021594437547228123
980,85,circle,friedman_mse,0.07449777114654335,0.0005571745079607041
981,85,ellipse,mae,0.07452098122298809,0.0004377162128745076
982,85,ellipse,mse,0.07369650430400619,0.00035149121887990183
983,85,ellipse,friedman_mse,0.0752685262284544,0.0003646190545081787
984,85,diamond,mae,0.05892892084481364,7.284007847299191e-05
985,85,diamond,mse,0.0591949118942355,9.059635287974493e-05
986,85,diamond,friedman_mse,0.058706638725880535,5.807182572447084e-05
987,85,log,mae,0.29169233158084307,0.0004624798348452481
988,85,log,mse,0.2916997076116453,0.00047912060089860115
989,85,log,friedman_mse,0.2951310684563897,0.00038543922675157087
990,85,quadratic,mae,3.241855917527076,0.02973448974054707
991,85,quadratic,mse,3.523268865744096,0.016200714202362618
992,85,quadratic,friedman_mse,3.5992011370408954,0.019606250830380503
993,85,w_shape,mae,3.6596296214489654,0.09017491139578884
994,85,w_shape,mse,5.50970218597229,0.029819850253240986
995,85,w_shape,friedman_mse,3.7240719089867538,0.06143741299789017
996,85,two_parabolas,mae,0.04293376956831347,0.0003614213011794234
997,85,two_parabolas,mse,0.04250743343435774,0.00034038733888523286
998,85,two_parabolas,friedman_mse,0.04199040070392109,0.00021237831557015472
999,85,fourth_root,mae,0.19897733004037602,0.0004035688586716238
1000,85,fourth_root,mse,0.18702938385606135,0.0014212556938690162
1001,85,fourth_root,friedman_mse,0.19566764363564804,0.0005631830450043208
1002,85,multi_indept,mae,0.10960485513797999,0.0004501926972825439
1003,85,multi_indept,mse,0.1103148645492212,0.0002777521172215458
1004,85,multi_indept,friedman_mse,0.11004669182168936,0.0003011716087707861
1005,85,bernoulli,mae,1.623589007258437,0.005902608446065257
1006,85,bernoulli,mse,1.6396089593367946,0.007177694940336782
1007,85,bernoulli,friedman_mse,1.670290167438664,0.004769281164359189
1008,85,square,mae,0.05885715570967026,6.693010854119063e-05
1009,85,square,mse,0.05903212927194096,6.535029943601047e-05
1010,85,square,friedman_mse,0.05915423281391742,5.94846011676899e-05
1011,85,linear,mae,0.8245447819258016,0.0030397261549168593
1012,85,linear,mse,0.8405121267250115,0.0035644863219344795
1013,85,linear,friedman_mse,0.8392778296338863,0.0037519186038892974
1014,85,exponential,mae,191.4398035629165,2.5910876884697163
1015,85,exponential,mse,195.5793739155768,1.37731499955343
1016,85,exponential,friedman_mse,179.4988453213264,1.6740693348408993
1017,85,cubic,mae,153.04254124308324,2.0590339853082096
1018,85,cubic,mse,140.63032985298133,1.0521074441912264
1019,85,cubic,friedman_mse,151.16965486153674,1.5470869993193699
1020,90,joint_normal,mae,0.10916904760201532,0.0002201299401308911
1021,90,joint_normal,mse,0.10630691796670844,0.00016831855005204694
1022,90,joint_normal,friedman_mse,0.10858846825611587,0.00018410844618363777
1023,90,sine_4pi,mae,0.07063567137842335,5.015563104049096e-05
1024,90,sine_4pi,mse,0.07072391230265843,7.492723284614079e-05
1025,90,sine_4pi,friedman_mse,0.07116808597842396,9.429504025008833e-05
1026,90,sine_16pi,mae,0.07109754246684112,9.579948912868533e-05
1027,90,sine_16pi,mse,0.07090340769413896,7.079876906213415e-05
1028,90,sine_16pi,friedman_mse,0.07070238872899429,8.514023679872439e-05
1029,90,multi_noise,mae,0.10460522948664235,0.00026686532716658107
1030,90,multi_noise,mse,0.10197918760763695,0.00024418502379395645
1031,90,multi_noise,friedman_mse,0.1027207705156398,0.0001614523350737041
1032,90,step,mae,0.5764786170781775,0.002973275157667549
1033,90,step,mse,0.5744352545563604,0.0022650192663515104
1034,90,step,friedman_mse,0.5666598740283402,0.00199339825889779
1035,90,spiral,mae,5.265172547482962,0.04283088783432027
1036,90,spiral,mse,5.171851368144511,0.045587550417066955
1037,90,spiral,friedman_mse,5.374568192423704,0.0610405289100017
1038,90,circle,mae,0.07334911335959886,0.0004335969967589586
1039,90,circle,mse,0.0733373990748875,0.0002525060651675633
1040,90,circle,friedman_mse,0.0735662614818845,0.0003519015601595596
1041,90,ellipse,mae,0.0741094919481636,0.00048344007818360566
1042,90,ellipse,mse,0.0743028284397622,0.00034977170409911763
1043,90,ellipse,friedman_mse,0.07417220896350253,0.00041840680180398266
1044,90,diamond,mae,0.05925021238678233,3.0734545224332785e-05
1045,90,diamond,mse,0.05946594975715991,6.742704734155557e-05
1046,90,diamond,friedman_mse,0.05904832046967712,4.831188471396687e-05
1047,90,log,mae,0.29580377582057665,0.0005136434935071732
1048,90,log,mse,0.294487400978751,0.0006591243088415905
1049,90,log,friedman_mse,0.2929678123458562,0.0005398186040105919
1050,90,quadratic,mae,3.473747732972813,0.023785907247987386
1051,90,quadratic,mse,3.2629665969260744,0.018610224738837507
1052,90,quadratic,friedman_mse,3.2976559710644198,0.022689010398360472
1053,90,w_shape,mae,4.24333321920671,0.06118552008958743
1054,90,w_shape,mse,4.185535457975066,0.11422541476049757
1055,90,w_shape,friedman_mse,3.30125330445983,0.09585531449362872
1056,90,two_parabolas,mae,0.041415946666369954,0.00015848133528477342
1057,90,two_parabolas,mse,0.04423810082639436,0.00019329064797233815
1058,90,two_parabolas,friedman_mse,0.042712677564295164,0.00021389245502002102
1059,90,fourth_root,mae,0.2017641143101007,0.0007248455177396144
1060,90,fourth_root,mse,0.18723123805842828,0.0008360154626201314
1061,90,fourth_root,friedman_mse,0.19622734180270762,0.0008887983516145904
1062,90,multi_indept,mae,0.11086514502247631,0.0008876543151839524
1063,90,multi_indept,mse,0.10985081375103387,0.0005365364831955142
1064,90,multi_indept,friedman_mse,0.11025183132773284,0.00036826170929995573
1065,90,bernoulli,mae,1.669310317765089,0.004673934669520654
1066,90,bernoulli,mse,1.6748753279596802,0.007548632773930568
1067,90,bernoulli,friedman_mse,1.6234267084417262,0.0053506062513476605
1068,90,square,mae,0.058995409064333426,5.5271422423744096e-05
1069,90,square,mse,0.05943786109699706,6.837234328844078e-05
1070,90,square,friedman_mse,0.05888883897018484,5.0955715105148514e-05
1071,90,linear,mae,0.8369868578009472,0.00293288954032115
1072,90,linear,mse,0.834673935903522,0.004393551777217806
1073,90,linear,friedman_mse,0.8261186133883074,0.002760844649873113
1074,90,exponential,mae,188.45389206687,2.850230145759913
1075,90,exponential,mse,192.02433585466923,1.6781742771922217
1076,90,exponential,friedman_mse,187.94137094752006,1.9921434855045672
1077,90,cubic,mae,161.18581624592113,2.613940113613281
1078,90,cubic,mse,154.6084495912933,1.3730608992433389
1079,90,cubic,friedman_mse,139.64505370414048,1.875207721430388
1080,95,joint_normal,mae,0.109763607336507,0.00013194790576731075
1081,95,joint_normal,mse,0.10835999865140611,0.00013132073472707135
1082,95,joint_normal,friedman_mse,0.10710738721090525,0.00015380500762044778
1083,95,sine_4pi,mae,0.07071033972662712,4.277240327623337e-05
1084,95,sine_4pi,mse,0.07085559950255008,7.628938700660612e-05
1085,95,sine_4pi,friedman_mse,0.07089719653157335,4.116783836353564e-05
1086,95,sine_16pi,mae,0.07075395550343495,9.385399191937969e-05
1087,95,sine_16pi,mse,0.07081937412200458,8.203247152019441e-05
1088,95,sine_16pi,friedman_mse,0.07041533036887636,6.769908514759541e-05
1089,95,multi_noise,mae,0.10508994612912403,0.00030816225069990816
1090,95,multi_noise,mse,0.10313351874719645,0.0002275960685139872
1091,95,multi_noise,friedman_mse,0.1019619534915226,0.00010604526883882154
1092,95,step,mae,0.5824483103473446,0.0037917564996109102
1093,95,step,mse,0.5719222855612144,0.000851356472734408
1094,95,step,friedman_mse,0.5702327261364866,0.0023557003831278637
1095,95,spiral,mae,5.20935057286538,0.0336911453799204
1096,95,spiral,mse,5.339577598978364,0.04075247913900402
1097,95,spiral,friedman_mse,5.328406310509143,0.041401290713106574
1098,95,circle,mae,0.07356964769220013,0.0003657809127623855
1099,95,circle,mse,0.07396070139738622,0.00015951811565459003
1100,95,circle,friedman_mse,0.07459010467915814,0.00033946059003494834
1101,95,ellipse,mae,0.07321189403947957,0.0002479239983428713
1102,95,ellipse,mse,0.07501539519418336,0.0002492658845119954
1103,95,ellipse,friedman_mse,0.07313103471841123,0.0003770702622027238
1104,95,diamond,mae,0.05907440703548976,6.087419403011094e-05
1105,95,diamond,mse,0.05921899026445382,6.42661928081986e-05
1106,95,diamond,friedman_mse,0.058524933508559994,6.62124997514821e-05
1107,95,log,mae,0.2909026204837282,0.0004524279443089183
1108,95,log,mse,0.29179740497765494,0.0004993859218122749
1109,95,log,friedman_mse,0.2938198925811488,0.00036823838401128925
1110,95,quadratic,mae,3.3515328175743733,0.017977236279521663
1111,95,quadratic,mse,3.3271731799419646,0.019324248038885647
1112,95,quadratic,friedman_mse,3.258265948878866,0.01082232345392608
1113,95,w_shape,mae,4.42145677665157,0.023598961400610675
1114,95,w_shape,mse,5.079778269916916,0.013724797897744284
1115,95,w_shape,friedman_mse,5.0186793887629175,0.02148188682497603
1116,95,two_parabolas,mae,0.04431084820027312,0.0003040535212969631
1117,95,two_parabolas,mse,0.03874043039164492,0.0003619102937237924
1118,95,two_parabolas,friedman_mse,0.04221687291694115,0.0003430766649731767
1119,95,fourth_root,mae,0.18891532195044106,0.0006375878746055513
1120,95,fourth_root,mse,0.19158081248131525,0.00047610828859995165
1121,95,fourth_root,friedman_mse,0.19840279150994494,0.0008380204917353163
1122,95,multi_indept,mae,0.11075612505832792,0.0005266076602165548
1123,95,multi_indept,mse,0.11049356208447991,0.00031200292643267545
1124,95,multi_indept,friedman_mse,0.11155191071390735,0.0004577205367047337
1125,95,bernoulli,mae,1.6376787860556437,0.0053157550128005975
1126,95,bernoulli,mse,1.6722543875542228,0.006444062043697008
1127,95,bernoulli,friedman_mse,1.6368080068917767,0.004434973875387707
1128,95,square,mae,0.05933716198868163,6.442125778088209e-05
1129,95,square,mse,0.05904454192086226,9.908436770844247e-05
1130,95,square,friedman_mse,0.05890322729288892,5.1054799081231905e-05
1131,95,linear,mae,0.8095159676916367,0.0020968052746900977
1132,95,linear,mse,0.8257375272086206,0.004924271100913444
1133,95,linear,friedman_mse,0.8567379289617568,0.0027125902387167716
1134,95,exponential,mae,198.96190247655798,2.6938414438824614
1135,95,exponential,mse,181.7316358553207,1.3563402484434635
1136,95,exponential,friedman_mse,186.1305473880853,1.8263068411250425
1137,95,cubic,mae,152.01297424242082,2.2471582249868014
1138,95,cubic,mse,152.36317520339085,1.9571915636476473
1139,95,cubic,friedman_mse,142.1437944594483,0.9976026338812308
1140,100,joint_normal,mae,0.10855712796626873,0.00011054080419861213
1141,100,joint_normal,mse,0.10789901467373397,9.728552934994378e-05
1142,100,joint_normal,friedman_mse,0.10841093848186703,0.0002835923007146596
1143,100,sine_4pi,mae,0.07068154004682123,3.1648250465053075e-05
1144,100,sine_4pi,mse,0.06993660134034864,7.430166463576867e-05
1145,100,sine_4pi,friedman_mse,0.07045467590792376,7.732654942853415e-05
1146,100,sine_16pi,mae,0.07084757029967204,8.192928213208548e-05
1147,100,sine_16pi,mse,0.07070148031196793,5.7569418987421625e-05
1148,100,sine_16pi,friedman_mse,0.07081950614055817,0.0001309319688519954
1149,100,multi_noise,mae,0.1046386749755174,0.00039896553997352833
1150,100,multi_noise,mse,0.10606790954180156,0.0001719510413207868
1151,100,multi_noise,friedman_mse,0.10347714058577732,8.836618481136093e-05
1152,100,step,mae,0.5748153962846722,0.0016251582721476762
1153,100,step,mse,0.5734558058694151,0.0024062401097896275
1154,100,step,friedman_mse,0.5807572131515826,0.002831172414519832
1155,100,spiral,mae,5.29612823963841,0.053581431786117295
1156,100,spiral,mse,5.231685023865855,0.0763753136250382
1157,100,spiral,friedman_mse,5.31678766371053,0.05129706482524758
1158,100,circle,mae,0.07292168764180107,0.00040400826812904216
1159,100,circle,mse,0.07291925112607109,0.0002056815622742567
1160,100,circle,friedman_mse,0.07398710961579784,0.0002298665630218518
1161,100,ellipse,mae,0.07380104294682946,0.0003237195716089282
1162,100,ellipse,mse,0.07113171656044884,0.0003379155683786829
1163,100,ellipse,friedman_mse,0.07305751742199261,0.00039281789715916397
1164,100,diamond,mae,0.059013505073159944,6.040688724007426e-05
1165,100,diamond,mse,0.05920021401904112,6.506022503248346e-05
1166,100,diamond,friedman_mse,0.05861984954352043,3.508827534941399e-05
1167,100,log,mae,0.29552660610421017,0.0004209294605492086
1168,100,log,mse,0.28817626304864014,0.0003636120889652321
1169,100,log,friedman_mse,0.28793113031576784,0.0001930758132453009
1170,100,quadratic,mae,3.3169658671178226,0.034080541114665006
1171,100,quadratic,mse,3.112553130039469,0.024979489138971193
1172,100,quadratic,friedman_mse,3.494891224978333,0.028956975095247913
1173,100,w_shape,mae,3.895944686560134,0.17624606150168867
1174,100,w_shape,mse,3.986552902123197,0.12725253824113497
1175,100,w_shape,friedman_mse,4.165339280449024,0.0922574150118417
1176,100,two_parabolas,mae,0.041530326144263476,0.0004300047396108716
1177,100,two_parabolas,mse,0.040013895901927124,0.0002305827023728536
1178,100,two_parabolas,friedman_mse,0.04326602186798359,0.0001454256210165026
1179,100,fourth_root,mae,0.20130828938391807,0.0007631088689340901
1180,100,fourth_root,mse,0.19417357752273257,0.0011826447056785554
1181,100,fourth_root,friedman_mse,0.19484064889418656,0.0005780650791836876
1182,100,multi_indept,mae,0.10984405856244613,0.0004759955080816253
1183,100,multi_indept,mse,0.10941475963683975,0.0004569472972172025
1184,100,multi_indept,friedman_mse,0.11043197990361062,0.0004873718200202442
1185,100,bernoulli,mae,1.6461441973560766,0.006338017750664225
1186,100,bernoulli,mse,1.6707310297229157,0.005035382134811004
1187,100,bernoulli,friedman_mse,1.6436254905870828,0.006021817171913834
1188,100,square,mae,0.059187992833836356,4.8325500321844964e-05
1189,100,square,mse,0.05903110574451996,7.121420132272364e-05
1190,100,square,friedman_mse,0.05892803634690297,5.415926626251998e-05
1191,100,linear,mae,0.8503969623314065,0.004197871309411348
1192,100,linear,mse,0.8340514804673381,0.007178946774426571
1193,100,linear,friedman_mse,0.8145383498630983,0.003444416441625628
1194,100,exponential,mae,187.87234130046596,1.6080877515057372
1195,100,exponential,mse,189.26762178294334,1.2072410531969178
1196,100,exponential,friedman_mse,180.94924910518932,2.2739609270377743
1197,100,cubic,mae,163.25227333781308,2.107622371850349
1198,100,cubic,mse,152.99214663188667,1.3281295096010275
1199,100,cubic,friedman_mse,155.51292196717694,1.4769617064409815
